Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,target,Rating color,Rating text,Votes
17294712,Takosushi,-291.05966926329165,Augusta,"437 Highland Ave, Augusta, GA 30909",Augusta,"Augusta, Augusta",,33.4848,"Mexican, Southwestern, Sushi",-37177.57166143142,Dollar($),No,No,No,No,,4.2,Green,Very Good,647.0
308223,China Hut,1.0,Gurgaon,"Shop No-3 Near Choudhary Tent House New Mata Road Rajiv Nagar, Sector 14, Gurgaon",Sector 14,"Sector 14, Gurgaon",,28.4758573,"Chinese, Fast Food",300.0,Indian Rupees(Rs.),No,No,No,No,1.0,2.4,Red,Poor,18.0
307950,Punjabi Chicken,1.0,New Delhi,"3, Bindapark, Near Police Station, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",,,North Indian,400.0,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,3.0
1599,Street Foods by Punjab Grill,1.0,Gurgaon,"3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",,28.4803301,"Street Food, North Indian",-37177.57166143142,Indian Rupees(Rs.),No,Yes,No,No,2.0,2.6,Orange,Average,61.0
301817,Ramji Di Hatti & Caterers,1.0,New Delhi,"BE-324, Street 4, Opposite M.I.G. Flats, Hari Nagar, Mayapuri Phase 2, New Delhi",Mayapuri Phase 2,"Mayapuri Phase 2, New Delhi",,28.6307493,North Indian,350.0,Indian Rupees(Rs.),No,No,No,No,-3.4504263169522864,3.5,Yellow,Good,25.0
5997,Connexions Bar - Crowne Plaza,1.0,New Delhi,"Crowne Plaza, Twin District Centre, Sector 10, Rohini, New Delhi","Crowne Plaza Hotel, Rohini","Crowne Plaza Hotel, Rohini, New Delhi",77.1104921,28.7208561,Finger Food,,Indian Rupees(Rs.),Yes,No,No,No,4.0,3.5,Yellow,Good,59.0
769,Adyar Ananda Bhavan,1.0,New Delhi,"S-18, Main Market, Green Park, New Delhi",Green Park,"Green Park, New Delhi",77.2025317,,"South Indian, North Indian, Street Food, Chinese, Mithai",500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.5,Yellow,Good,368.0
304746,The California Boulevard,,New Delhi,"J-2/5, 1st & 2nd Floor, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1200352,28.647716,"American, Asian, European, Seafood",2000.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,4.6,Dark Green,Excellent,-2241.181684342359
307627,Asian Haus,,Gurgaon,"16/6, H Block, DLF Phase 1, Gurgaon",DLF Phase 1,"DLF Phase 1, Gurgaon",,28.4778418,"Chinese, Thai, Asian, Malaysian, Vietnamese, Japanese",1500.0,Indian Rupees(Rs.),No,Yes,No,No,3.0,3.9,Yellow,Good,360.0
18241497,Cafe Gatherings,-291.05966926329165,Gurgaon,"B-133, Supermart 1, DLF Phase 4, Gurgaon",DLF Phase 4,"DLF Phase 4, Gurgaon",,,"Cafe, Continental",750.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,4.4,Green,Very Good,161.0
5032,Power Play Resto Bar,1.0,Gurgaon,"Upper Ground Floor, JMD Regent Arcade, Near MGF Megacity Mall, MG Road, Gurgaon","JMD Regent Arcade Mall, MG Road","JMD Regent Arcade Mall, MG Road, Gurgaon",77.088553,28.4797315,"North Indian, American, Italian",1850.0,Indian Rupees(Rs.),Yes,No,No,No,3.0,2.8,Orange,Average,91.0
9181,Bhardwaj Bakery,1.0,New Delhi,"Near Naresh Park, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",,28.67784092,"Bakery, Pizza",,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,0.0
4185,Raj Xpresso,1.0,Gurgaon,"238, Next to Plot 702, Peepal Chowk, Phase 5, Udyog Vihar, Gurgaon",Udyog Vihar,"Udyog Vihar, Gurgaon",77.083835,-42.206274079274976,"North Indian, Chinese",650.0,Indian Rupees(Rs.),No,No,No,No,,2.9,Orange,Average,13.0
2600180,Indian Coffee House,1.0,Bhopal,"Near Apex Bank, TT Nagar, Bhopal",TT Nagar,"TT Nagar, Bhopal",77.401663,-42.206274079274976,South Indian,500.0,Indian Rupees(Rs.),No,No,No,No,,3.9,Yellow,Good,
9159,Tiwari Ji Confectioner,1.0,New Delhi,"43/1, Gali Pranthe Wali, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",232.139561662814,28.6561268,Street Food,100.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.1,Orange,Average,5.0
18357551,Chinese Corner,,New Delhi,"A-263, Vishwakarma Colony, MB Road, Near, Okhla Phase 1, New Delhi",Okhla Phase 1,"Okhla Phase 1, New Delhi",,28.50184423,"Chinese, South Indian",,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,
18349892,Faaso's,1.0,Gurgaon,"Shop 18, Ground Floor, Central Plaza Mall, Golf Course Road, Gurgaon","Central Plaza Mall, Golf Course Road","Central Plaza Mall, Golf Course Road, Gurgaon",77.1005772,28.443403,"North Indian, Fast Food",600.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.6,Yellow,Good,33.0
301767,Aggarwal Sweets,1.0,New Delhi,"WZ-22A, Mukherjee Park, Chaukhandi Road, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0994142,28.6419765,"Street Food, Desserts",250.0,Indian Rupees(Rs.),No,No,No,No,1.0,2.7,Orange,Average,
301383,Needs Gourmet,,Gurgaon,"Badshahpur Chowk, Vatika City, Sohna Road, Gurgaon",Sohna Road,"Sohna Road, Gurgaon",77.0451575,28.4025286,"North Indian, Chinese, Italian",750.0,Indian Rupees(Rs.),Yes,No,No,No,,3.1,Orange,Average,
18400489,Mutton Mewar,,Gurgaon,"Phase 1, Sushant Lok, Gurgaon",Sushant Lok,"Sushant Lok, Gurgaon",77.0762779,28.4513422,Rajasthani,,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,1.0
18025127,Bake My Day,1.0,New Delhi,"Shop 1, Ambawata Complex, Gurudwara Road, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1818522,28.5222187,"Bakery, Desserts, Fast Food",250.0,Indian Rupees(Rs.),No,No,No,No,-3.4504263169522864,0.0,White,Not rated,2.0
309599,Pizza Castle,1.0,New Delhi,"80/A, Pocket A, LIG Flat, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3351273,28.6103555,"Pizza, Fast Food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,2.7,Orange,Average,29.0
9650,Cafe Coffee Day,1.0,Faridabad,"SCF 42, Shopping Centre, Main Huda Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3236112,28.3952671,Cafe,450.0,Indian Rupees(Rs.),No,No,No,No,-3.4504263169522864,3.3,Orange,Average,67.0
18472606,Sandburg Shakes,,Gurgaon,"Sushant Lok, Gurgaon",Sushant Lok,"Sushant Lok, Gurgaon",77.079003,28.46082,"Cafe, Pizza, Burger",750.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,4.0,Green,Very Good,34.0
300969,Sweet Nothings By Avanti Mathur,1.0,New Delhi,"Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2151419,28.5497078,"Desserts, Bakery",600.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.7,Yellow,Good,40.0
18429154,Chilli Singh,,New Delhi,"G-1 A, Aashirwad Complex, D-1, Green Park, New Delhi",Green Park,"Green Park, New Delhi",,28.5571577,"Chinese, Thai, Seafood",,Indian Rupees(Rs.),Yes,Yes,No,No,2.0,3.1,Orange,Average,
18381668,Green Chilly Chinese Food,,Faridabad,"Shop 100, Main HUDA Market, Sector 9, Faridabad",Sector 9,"Sector 9, Faridabad",,28.3764571,Chinese,300.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,2.0
18367977,Curries,,New Delhi,"BE 403, Lane 7, Hari Nagar, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",77.1090874,28.6275885,"Chinese, Mughlai, North Indian",600.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,2.7,Orange,Average,6.0
7417450,Talaga Sampireun,94.0,Tangerang,"Jl. Boulevard Bintaro Jaya Blok B7/N1, Bintaro Sektor 7, Pondok Aren, Tangerang",Pondok Aren,"Pondok Aren, Tangerang",232.139561662814,,"Sunda, Indonesian",200000.0,Indonesian Rupiah(IDR),No,No,No,No,3.0,4.9,Dark Green,Excellent,2212.0
5630,Southy,,New Delhi,"15, Koushalya Park, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.2056973,28.5500479,South Indian,450.0,Indian Rupees(Rs.),No,Yes,No,No,,3.1,Orange,Average,
3620,Cafe Diva,1.0,New Delhi,"N-8, N Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.2333753,28.5566428,"European, Italian",2200.0,Indian Rupees(Rs.),Yes,Yes,No,No,4.0,3.9,Yellow,Good,347.0
18157402,Sid's Kitchen,1.0,New Delhi,"25-UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20699288,28.68162389,"North Indian, Chinese",500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.8,Yellow,Good,115.0
2500054,Angeethi Restaurant,,Aurangabad,"Seven Hill Flyover, Jalna Road, Vidya Nagar, CIDCO, Aurangabad",CIDCO,"CIDCO, Aurangabad",75.35394167,19.87473333,"North Indian, Chinese",600.0,Indian Rupees(Rs.),No,No,No,No,,3.3,Orange,Average,63.0
308763,Shadev Saini Dhaba,,Noida,"Main Dadri Road, Village Chhalera, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.3400334,28.560602,North Indian,200.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.0,Orange,Average,7.0
307580,Side Wok,1.0,Gurgaon,"Ground Floor, MPD Tower, Opposite Magnolias, DLF 5, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.0971853,,"Burmese, Chinese, Japanese, Malaysian, Thai",2000.0,Indian Rupees(Rs.),Yes,Yes,No,No,,3.9,Yellow,Good,-2241.181684342359
17095236,Mr. Dunderbak's Biergarten and Marketplatz,,Tampa Bay,"14929 Bruce B Downs Blvd, Tampa, FL 33612",New Tampa,"New Tampa, Tampa Bay",-82.41294,28.082909,"European, German",40.0,Dollar($),No,No,No,No,3.0,4.9,Dark Green,Excellent,1413.0
18415363,Mohanty Bakery & Confectionery,1.0,New Delhi,"352, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",0.0,0.0,Bakery,200.0,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,
7322,Subway,,New Delhi,"A-1, Arjun Nagar, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",232.139561662814,28.56164445,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,2.9,Orange,Average,
18261710,Classic Chef Corner,1.0,New Delhi,"Opposite Metro Pillar 520, Near Mundka Metro Station, Rohtak Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.03108288,28.68202569,"Chinese, North Indian",400.0,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,0.0
311327,Stabbers,1.0,New Delhi,"29/1, Main Market, East Patel Nagar, New Delhi",East Patel Nagar,"East Patel Nagar, New Delhi",77.1738744,28.6460278,"Fast Food, Burger",400.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,2.4,Red,Poor,
800089,Barbeque Nation,,Lucknow,"3rd Floor, Riverside Mall, Vipin Khand, Gomti Nagar, Lucknow","Riverside Mall, Gomti Nagar","Riverside Mall, Gomti Nagar, Lucknow",80.973185,26.853007,North Indian,1600.0,Indian Rupees(Rs.),No,No,No,No,,4.7,Dark Green,Excellent,1069.0
304307,Wood Box Cafe,1.0,New Delhi,"1, DDA Market, Hudson Lane, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",232.139561662814,,"Cafe, Fast Food, Italian, Chinese",650.0,Indian Rupees(Rs.),Yes,Yes,No,No,2.0,3.8,Yellow,Good,1970.0
18471248,Hot & Spicy,,Gurgaon,"Opposite Mahindra Aura Apartment, New Palam Vihar, Near Palam Vihar, Gurgaon",Palam Vihar,"Palam Vihar, Gurgaon",77.0252309,28.5118122,"North Indian, Chinese, South Indian, Fast Food",450.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,0.0
17293281,Last Resort Grill,216.0,Athens,"184 W Clayton St, Athens, GA 30601",Athens,"Athens, Athens",,,"American, Southern, Southwestern",,Dollar($),No,No,No,No,,4.5,Dark Green,Excellent,1821.0
312848,Punjabi Tadka,1.0,New Delhi,"Shop 6 EA-114, Main Market, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",,,North Indian,250.0,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,
312902,Club BW - The Suryaa New Delhi,1.0,New Delhi,"The Suryaa New Delhi, New Friends Colony, New Delhi","The Suryaa New Delhi, New Friends Colony","The Suryaa New Delhi, New Friends Colony, New Delhi",77.269656,,"Finger Food, Continental, Italian, Chinese",,Indian Rupees(Rs.),No,No,No,No,4.0,3.6,Yellow,Good,90.0
18478981,Uncle's Corner,1.0,Noida,"Shop F5, ATS One Hamlet, Sector 104, Sector 110, Noida",Sector 110,"Sector 110, Noida",0.0,0.0,Fast Food,400.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,-2241.181684342359
310887,Krispy Kreme,1.0,New Delhi,"Ground Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.15590451,,"Desserts, Beverages",,Indian Rupees(Rs.),No,Yes,No,No,,3.9,Yellow,Good,98.0
18421461,Spl. Flavour Sodas & Fruit shakes,1.0,New Delhi,"318, Bhai Parmanand Colony, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.208094,28.7102514,Juices,100.0,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,0.0
18252361,Angeethi Express,1.0,New Delhi,"Opposite Venkateshwara College, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",,-42.206274079274976,"North Indian, Chinese, Fast Food",400.0,Indian Rupees(Rs.),No,No,No,No,-3.4504263169522864,3.2,Orange,Average,11.0
2500256,Indiana Veg Restaurant,1.0,Aurangabad,"Plot 2, Near High Court, N-3, CIDCO, Aurangabad",CIDCO,"CIDCO, Aurangabad",75.360232,19.874449,"South Indian, North Indian, Chinese, Fast Food",450.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.4,Orange,Average,
18363093,Flashback Midnight Hunger,1.0,New Delhi,"Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1778506,,"Italian, Continental, Fast Food, Chinese",600.0,Indian Rupees(Rs.),No,Yes,No,No,,3.4,Orange,Average,50.0
313456,Mogambo Kitchen,1.0,Gurgaon,"961, Sector 40, Near Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",0.0,0.0,"North Indian, Fast Food",,Indian Rupees(Rs.),No,No,No,No,1.0,3.1,Orange,Average,9.0
310539,Krunchies,1.0,Noida,"Shop 2, Bhanu Market, Opposite Valley Bazar, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.3373827,-42.206274079274976,Fast Food,200.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,2.5,Orange,Average,19.0
18254530,Wendy's,,Noida,"D-4208, 3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32080102,28.567075,"Burger, Fast Food",400.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,3.7,Yellow,Good,518.0
311944,Pahariya Chicken Corner,,New Delhi,"Shop 2, New Market, Ramesh Nagar, Kirti Nagar, New Delhi",Kirti Nagar,"Kirti Nagar, New Delhi",77.1302026,28.6484901,"Raw Meats, Fast Food",400.0,Indian Rupees(Rs.),No,No,No,No,,3.1,Orange,Average,7.0
18340903,Aroma,1.0,Noida,"Shop 2, Paras Tierea, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.4133126,28.5074459,"South Indian, North Indian, Street Food",,Indian Rupees(Rs.),No,No,No,No,1.0,3.0,Orange,Average,4.0
801690,Mocha,-291.05966926329165,Lucknow,"CP-1, 2nd Floor, Anand Plaza, Viram Khand-1, Near Patrakarpuram Crossing, Gomti Nagar, Lucknow",Gomti Nagar,"Gomti Nagar, Lucknow",81.0011849,,"Cafe, Italian, Continental",800.0,Indian Rupees(Rs.),No,No,No,No,3.0,4.6,Dark Green,Excellent,
6800593,Zouk Tea Bar & Grill,-291.05966926329165,Manchester,"The Quadrangle, Chester Street, Oxford Road, Manchester M1 5QS",Oxford Road,"Oxford Road, Manchester",-2.24042,,"Indian, Seafood",50.0,Pounds(£),No,No,No,No,,3.6,Yellow,Good,
2500024,Madhuban Restaurant - Welcome Hotel Rama International,1.0,Aurangabad,"Welcome Hotel Rama International, Opposite High Court, CIDCO, Aurangabad",CIDCO,"CIDCO, Aurangabad",75.358888,19.875908,"North Indian, Chinese, Continental, Italian, Mexican",-37177.57166143142,Indian Rupees(Rs.),No,No,No,No,,3.4,Orange,Average,94.0
300844,"34, Chowringhee Lane",1.0,New Delhi,"C8/354, Sector 8, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.1292361,28.7049801,Fast Food,,Indian Rupees(Rs.),No,No,No,No,1.0,3.3,Orange,Average,85.0
18378030,Wrap N Roll,1.0,New Delhi,"L 236 A,  L Block, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3207312,28.6817083,Chinese,-37177.57166143142,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,
18466931,Apna Restaurant,1.0,Faridabad,"Booth 146, HUDA Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3190262,28.4105451,North Indian,400.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,0.0
18481309,Spezia Deliveries,1.0,New Delhi,"Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",232.139561662814,,"North Indian, Continental, Chinese",900.0,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,
301654,Peshawari Restaurant,1.0,New Delhi,"17, Khanna Market, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",,28.5811874,"North Indian, Chinese",,Indian Rupees(Rs.),No,No,No,No,2.0,3.1,Orange,Average,55.0
18431175,Urban Patty House,1.0,New Delhi,"Shop 13, DDA Market, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",77.2050359,28.6944781,Fast Food,200.0,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,0.0
18368021,Himalya Chinese,,New Delhi,"Shop 1, Plot 365, Chand Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0962302,,Chinese,,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,1.0
338,Sage,1.0,Gurgaon,"Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0801226,,"Pizza, Italian",900.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.5,Yellow,Good,205.0
304552,IZU,1.0,Gurgaon,"15, Upper Ground Floor, DLF South Point Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road","DLF South Point Mall, Golf Course Road, Gurgaon",77.0990285,-42.206274079274976,"Japanese, Sushi",1100.0,Indian Rupees(Rs.),Yes,Yes,No,No,3.0,3.4,Orange,Average,
18458647,Pind Balluchi,,New Delhi,"1/3, ScIndia House, Janpath, New Delhi",Janpath,"Janpath, New Delhi",,28.6291892,"North Indian, Mughlai",1000.0,Indian Rupees(Rs.),Yes,No,No,No,,0.0,White,Not rated,3.0
309789,From The Kitchen of Mala Bindra,,New Delhi,"2, 2nd Floor, Palam Marg, Rear Block, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",77.1624016,,Bakery,250.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.1,Orange,Average,9.0
1618,Shudh,1.0,New Delhi,"17-A/32, WEA Gurudwara Road, Near Metro Pillar 98, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.190378,28.645475,"North Indian, Chinese, South Indian",,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.1,Orange,Average,247.0
7410290,Satoo - Hotel Shangri-La,94.0,Jakarta,"Hotel Shangri-La, Jl. Jend. Sudirman","Hotel Shangri-La, Sudirman","Hotel Shangri-La, Sudirman, Jakarta",,,"Asian, Indonesian, Western",,Indonesian Rupiah(IDR),No,No,No,No,3.0,4.6,Dark Green,Excellent,873.0
9602,Chef Joint,1.0,New Delhi,"1/17, Near DAV School, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2475434,28.5795335,"North Indian, Chinese",-37177.57166143142,Indian Rupees(Rs.),No,Yes,No,No,1.0,3.2,Orange,Average,
250,Pizza Hut,1.0,New Delhi,"FA 7 & 8, Metro Walk Mall, Sector 11, Rohini, New Delhi","Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi",77.1136837,28.7241629,"Italian, Pizza, Fast Food",,Indian Rupees(Rs.),No,No,No,No,,2.8,Orange,Average,83.0
18204217,Gemelli Cucina Bar,189.0,Sandton,"13 Posthouse Link Centre, Corner Main & Posthouse Street, Bryanston, Johannesburg Sandton, Bryanston, Sandton",Bryanston,"Bryanston, Sandton",28.02302878,,"Contemporary, Italian",450.0,Rand(R),No,No,No,No,,4.8,Dark Green,Excellent,542.0
6104220,Roti Chai,215.0,London,"3 Portman Mews South, Marble Arch, London W1H 6HS","Portman Mews South, Marble Arch","Portman Mews South, Marble Arch, London",,-42.206274079274976,"Indian, Street Food",,Pounds(£),Yes,No,No,No,,4.5,Dark Green,Excellent,-2241.181684342359
5677,Cafe-18,,Noida,"G-27, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",,-42.206274079274976,Fast Food,,Indian Rupees(Rs.),No,No,No,No,-3.4504263169522864,2.5,Orange,Average,103.0
18435806,Crazzy Bite,1.0,New Delhi,"O-3/A3, Pocket Q, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3243518,28.6869556,Chinese,400.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,-2241.181684342359
300994,Pudding & Pie,,New Delhi,"C4 A/46 A, Near Fire Station, Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",77.0888248,28.6180223,"Bakery, Fast Food",450.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.4,Orange,Average,66.0
312372,Pinkom's Bar-Be-Que,1.0,New Delhi,"15/449, DDA Flats, Near DDA Central Market, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.2568858,28.5309441,"North Indian, Mughlai",350.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.2,Orange,Average,12.0
18469935,Shanu's Chicken Planet,1.0,New Delhi,"1, Block C8, DDA Market, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.16032244,28.69054589,"North Indian, Mughlai, Chinese, Italian",-37177.57166143142,Indian Rupees(Rs.),No,No,No,No,,3.2,Orange,Average,11.0
17334355,Sierra's Mexican Restaurant,,Dalton,"500 S. 3rd Avenue, Chatsworth, GA 30705",Chatsworth,"Chatsworth, Dalton",,34.752476,"Mexican, Tex-Mex",10.0,Dollar($),No,No,No,No,1.0,3.9,Yellow,Good,66.0
102215,Monarch Restaurant - Holiday Inn Jaipur City Centre,1.0,Jaipur,"Holiday Inn Jaipur City Centre, Commercial Plot 1, Sardar Patel Road, Bais Godam, Jaipur","Holiday Inn Jaipur City Centre, Bais Godam","Holiday Inn Jaipur City Centre, Bais Godam, Jaipur",75.7930067,26.9029402,"North Indian, Chinese, Continental, Rajasthani",2300.0,Indian Rupees(Rs.),No,No,No,No,4.0,4.5,Dark Green,Excellent,420.0
310942,Cafe Rock 'n' Rolla,,New Delhi,"Shop 5 & 6, DDA Market, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19603203,,"Fast Food, American, Italian",,Indian Rupees(Rs.),No,Yes,No,No,,3.6,Yellow,Good,103.0
9316,Bangla Sweet Corner,1.0,New Delhi,"32 & 32/A, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.220711,28.582058,"Chinese, North Indian, Mithai, Street Food",400.0,Indian Rupees(Rs.),No,No,No,No,,2.6,Orange,Average,
17501291,Emilio's Cuban Cafe,216.0,Macon,"402 Ga. Highway 247, Bonaire, GA 31005",Bonaire,"Bonaire, Macon",,32.567741,"Coffee and Tea, Cuban, Latin American",25.0,Dollar($),No,No,No,No,2.0,3.9,Yellow,Good,
310490,Indian Grill Company,1.0,New Delhi,"M-48, Outer Circle, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",77.2226871,28.6335935,"North Indian, Continental",1300.0,Indian Rupees(Rs.),Yes,Yes,No,No,3.0,3.7,Yellow,Good,626.0
312338,De Bone Chicken,1.0,New Delhi,"20, J Block, Murga Market, Near Water Tank, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",77.1730688,28.6872543,"Raw Meats, Fast Food",400.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,0.0
18412866,Ovenstory Pizza,1.0,Noida,"Sector 41, Noida",Sector 41,"Sector 41, Noida",77.366334,-42.206274079274976,"Pizza, Fast Food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.3,Orange,Average,26.0
312536,Rawleaf,,Gurgaon,"DLF Phase 1, Gurgaon",DLF Phase 1,"DLF Phase 1, Gurgaon",,,"Healthy Food, Salad",700.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.6,Yellow,Good,-2241.181684342359
18357533,New Zaika Kathi Rolls,1.0,New Delhi,"Shop 6, Plot 5, Pocket H, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2917987,28.5351255,Fast Food,300.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.1,Orange,Average,
302490,Vaishno Punjabi Dhaba,,New Delhi,"H 1A, New Gobind Pura, Near, Chander Nagar, New Delhi",Chander Nagar,"Chander Nagar, New Delhi",232.139561662814,28.6512423,North Indian,400.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.0,Orange,Average,12.0
18441539,Boozer's,1.0,Gurgaon,"Phase-1, South City 1, Gurgaon",South City 1,"South City 1, Gurgaon",232.139561662814,,"Finger Food, North Indian, Chinese",800.0,Indian Rupees(Rs.),Yes,No,No,No,2.0,0.0,White,Not rated,0.0
