Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,target
,528280100,,RL,,11214.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,1998.0,1999.0,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1042.2426370613898,,930.0,GasA,Gd,Y,SBrkr,956.0,930.0,0.0,1886.0,0.0,0.0,2.0,1.0,,1.0,Gd,15.177956801944864,Typ,,TA,Attchd,,Fin,,,TA,TA,Y,-469.7920973771289,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,WD ,Normal,199900
2319.0,527108030,60.0,RL,50.0,13128.0,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,859.8844378579166,Gd,TA,PConc,Gd,TA,No,Unf,2836.133187882008,Unf,0.0,1074.0,,GasA,Ex,Y,SBrkr,1074.0,990.0,0.0,2064.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,1869.7825742682028,Fin,2.0,,TA,TA,Y,-469.7920973771289,119.0,0.0,0.0,0.0,0.0,,,,0.0,,,WD ,Normal,250000
1038.0,527425035,,RL,,12735.0,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4.0,5.0,,,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,600.0,Unf,0.0,264.0,,GasA,TA,Y,SBrkr,,0.0,,864.0,0.0,0.0,1.0,,3.0,1.0,TA,,Typ,0.0,,Detchd,,Unf,2.0,576.0,TA,TA,Y,216.0,0.0,0.0,0.0,301.39295295660617,0.0,,MnWw,,0.0,4.0,2008.0,COD,Normal,111250
2827.0,908186070,180.0,RM,,3675.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6.0,5.0,2005.0,,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547.0,Unf,,0.0,,GasA,Gd,Y,SBrkr,1072.0,,,1072.0,,,,,2.0,1.0,TA,5.0,Typ,0.0,,Basment,2005.0,Fin,,,TA,TA,Y,0.0,44.0,0.0,-98.81835783373346,,0.0,,,,0.0,6.0,2006.0,New,Partial,140000
,905402060,20.0,RL,,,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,3.0,5.0,1955.0,1955.0,Hip,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,Ex,Y,FuseA,1733.0,0.0,0.0,1733.0,0.0,0.0,,2.555905064168729,4.0,1.0,TA,,Min2,,Gd,Attchd,1955.0,Unf,2.0,452.0,TA,TA,Y,0.0,,0.0,0.0,,,,,,0.0,6.0,,WD ,Normal,139600
2632.0,535478010,85.0,RL,69.0,10205.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5.0,,1962.0,1962.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,,Unf,0.0,141.0,925.0,GasA,TA,Y,SBrkr,999.0,0.0,,999.0,1.0,0.0,1.0,0.0,3.0,,TA,6.0,Typ,3.709327020859059,,Attchd,,Unf,,300.0,TA,TA,Y,150.0,72.0,,0.0,0.0,0.0,,,,0.0,,2006.0,WD ,Normal,134500
1926.0,535179120,20.0,RL,72.0,,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,,5.0,,1957.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,512.0,Unf,,,922.0,GasA,TA,Y,FuseA,922.0,,0.0,,,,-0.8084437610167361,0.0,,1.0,TA,5.0,Typ,,,Attchd,1869.7825742682028,Unf,,308.0,TA,TA,Y,0.0,34.0,,0.0,0.0,0.0,,GdWo,,,4.0,,WD ,Normal,116000
789.0,905450020,20.0,RL,73.0,9855.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6.0,5.0,1956.0,1956.0,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1436.0,1436.0,GasA,Fa,Y,SBrkr,,0.0,0.0,1689.0,,0.0,-0.8084437610167361,,3.0,1.0,TA,15.177956801944864,Typ,1.0,Gd,Attchd,1956.0,Unf,2.0,480.0,TA,TA,Y,0.0,0.0,0.0,,0.0,0.0,,MnPrv,,,11.0,2009.0,COD,Normal,127500
5950.31783923197,528240020,60.0,RL,62.0,8244.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,2004.0,,Gable,CompShg,VinylSd,VinylSd,,859.8844378579166,Gd,TA,PConc,Gd,TA,No,Unf,,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840.0,,,1720.0,0.0,0.0,2.0,1.0,3.0,,Gd,,Typ,1.0,Gd,Attchd,2004.0,Fin,,440.0,TA,TA,Y,,48.0,0.0,,,0.0,,,,0.0,5.0,2014.3374364086912,WD ,Normal,183500
2322.0,527108090,60.0,RL,168.0,,Pave,,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,11.613754646325203,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,,Unf,0.0,,868.0,GasA,Ex,Y,SBrkr,,1134.0,0.0,2021.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,,Typ,1.0,Gd,BuiltIn,2006.0,RFn,2.0,-491.2498638223869,TA,TA,Y,0.0,,319.9259412829166,,0.0,0.0,,,,,9.0,2006.0,New,Partial,274725
,916325040,20.0,RL,,50102.0,Pave,,IR1,Low,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,6.0,5.0,1958.0,1958.0,Gable,Tar&Grv,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,909.0,Unf,0.0,723.0,1632.0,GasA,TA,Y,SBrkr,1650.0,0.0,,1650.0,1.0,0.0,1.0,0.0,2.0,2.1819510434159888,TA,,Typ,,Gd,Attchd,1958.0,Unf,,518.0,TA,TA,Y,,0.0,0.0,0.0,138.0,0.0,,,,,20.711130808553364,2006.0,WD ,Alloca,250764
715.0,902301080,50.0,RM,50.0,51635.08094472114,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,7.0,1947.0,1950.0,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,312.0,Unf,0.0,408.0,720.0,GasA,TA,Y,SBrkr,720.0,564.0,0.0,1284.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,,Typ,0.0,,Detchd,,Unf,,,TA,TA,Y,0.0,35.0,,0.0,0.0,0.0,,MnWw,,0.0,4.0,2009.0,WD ,Normal,110000
,906223060,60.0,RL,,9317.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1993.0,2105.2378384116378,Gable,CompShg,HdBoard,HdBoard,BrkFace,859.8844378579166,Gd,TA,PConc,Gd,TA,No,ALQ,2836.133187882008,Unf,0.0,227.0,740.0,GasA,Ex,Y,SBrkr,1006.0,2554.7588362003225,0.0,1775.0,,0.0,2.0,,,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1993.0,Unf,2.0,425.0,TA,TA,Y,234.0,72.0,192.0,,0.0,0.0,,,,0.0,7.0,2009.0,WD ,Normal,213000
2128.0,907180040,60.0,RL,69.0,9337.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,,5.0,1997.0,,Gable,CompShg,VinylSd,VinylSd,,,TA,Gd,PConc,Gd,TA,No,GLQ,648.0,Unf,0.0,176.0,824.0,GasA,Ex,Y,SBrkr,,,0.0,,1.0,0.0,2.0,,3.0,,Gd,,Typ,0.0,,Attchd,1997.0,RFn,,684.0,TA,TA,Y,0.0,162.0,0.0,0.0,,,,,,0.0,,2014.3374364086912,WD ,Normal,204750
1449.0,907202190,20.0,RL,,9216.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,,6.0,1975.0,,Gable,CompShg,HdBoard,HdBoard,BrkFace,859.8844378579166,TA,TA,CBlock,TA,TA,Av,ALQ,294.0,Unf,0.0,,1076.0,GasA,TA,Y,SBrkr,1076.0,,0.0,1076.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,1.0,Fa,Detchd,1985.0,Unf,2.0,576.0,TA,TA,Y,0.0,,,0.0,0.0,0.0,,MnPrv,,0.0,,2008.0,WD ,Abnorml,143195
,534403410,80.0,RL,,14112.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5.0,,1964.0,1964.0,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,1014.0,Unf,,138.0,1152.0,GasA,TA,Y,SBrkr,1152.0,0.0,,,,-1.0597189908129732,1.0,,3.0,,TA,,Typ,1.0,Gd,Attchd,1964.0,RFn,,484.0,TA,TA,Y,,0.0,0.0,0.0,,0.0,,,,-1253.9693313195498,,2010.0,WD ,Normal,180500
1205.0,534276190,,RL,74.0,,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,,5.0,1956.0,,Gable,CompShg,HdBoard,HdBoard,,,TA,TA,Slab,,,,,,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,,0.0,0.0,1014.0,,-1.0597189908129732,,0.0,2.0,1.0,TA,6.0,Typ,0.0,,Attchd,1956.0,RFn,1.0,267.0,TA,TA,Y,0.0,,40.0,0.0,200.0,-167.5295226762741,,GdWo,,0.0,3.0,2008.0,WD ,Normal,98000
1719.0,528174040,120.0,RL,41.0,6289.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6.0,,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,762.0,Unf,,,3645.5306589443853,GasA,Ex,Y,SBrkr,,0.0,0.0,1362.0,,0.0,2.0,0.0,,,Gd,6.0,Typ,1.0,Gd,Attchd,,RFn,2.0,,TA,TA,Y,192.0,28.0,0.0,0.0,0.0,0.0,,,,0.0,,2007.0,WD ,Normal,207000
,527357020,20.0,RL,,13001.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,,,1971.0,,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Mn,ALQ,2836.133187882008,BLQ,121.0,1012.0,1625.0,GasA,TA,Y,SBrkr,1220.0,0.0,,1220.0,0.0,1.0,,0.0,2.0,,TA,6.0,Typ,1.0,TA,Attchd,1971.0,Unf,2.0,944.0,TA,TA,Y,0.0,0.0,249.0,,0.0,0.0,,,,0.0,9.0,2007.0,WD ,Normal,170000
619.0,534476150,20.0,RL,80.0,51635.08094472114,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1953.0,1953.0,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,GLQ,1285.0,Unf,0.0,131.0,3645.5306589443853,GasA,TA,Y,SBrkr,-555.0979682483915,,0.0,4249.57633327845,1.0,0.0,1.0,0.0,,1.0,TA,7.0,Typ,2.0,Gd,Attchd,,Fin,2.0,418.0,TA,TA,Y,110.0,,0.0,0.0,0.0,,,,,-1253.9693313195498,10.0,2009.0,WD ,Normal,167000
407.0,527451640,,RM,,1680.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6.0,8.0,1972.0,2007.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,TA,TA,CBlock,TA,TA,No,ALQ,162.0,Unf,0.0,321.0,,GasA,Gd,Y,SBrkr,483.0,504.0,,987.0,0.0,0.0,1.0,1.0,2.0,1.0,Gd,5.0,Typ,0.0,,Detchd,1972.0,Unf,,264.0,TA,TA,Y,250.0,,0.0,0.0,0.0,,,,,0.0,5.0,,WD ,Normal,118000
2426.0,528228545,120.0,RL,,3010.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1232.0,1248.0,GasA,Ex,Y,SBrkr,1248.0,0.0,0.0,1248.0,0.0,0.0,2.0,2.555905064168729,2.0,1.0,Gd,,Typ,0.0,,Attchd,,Fin,2.0,438.0,TA,TA,Y,,0.0,0.0,0.0,0.0,0.0,,,,0.0,20.711130808553364,2006.0,New,Partial,167240
977.0,923227080,20.0,RL,83.0,13383.0,Pave,,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5.0,5.0,,,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Unf,0.0,594.0,,GasA,Ex,Y,SBrkr,,0.0,,,3.04696634796308,0.0,2.0,0.0,,,TA,,Typ,1.0,Po,Attchd,1969.0,Unf,2.0,504.0,TA,TA,Y,0.0,16.0,0.0,0.0,0.0,-167.5295226762741,,,,0.0,3.0,,WD ,Normal,160000
2619.0,535426195,,RL,,,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,,6.0,1957.0,1997.0,Gable,CompShg,MetalSd,MetalSd,,859.8844378579166,TA,TA,CBlock,TA,TA,Gd,BLQ,1277.0,Unf,0.0,207.0,1484.0,GasA,TA,Y,SBrkr,1600.0,0.0,0.0,1600.0,,0.0,1.0,,2.0,1.0,TA,6.0,Typ,,Gd,Attchd,1957.0,RFn,1.0,319.0,TA,TA,Y,288.0,,,0.0,0.0,0.0,,,,0.0,12.0,2006.0,WD ,Normal,207500
498.0,528344040,,RL,,,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,,,Gable,CompShg,VinylSd,VinylSd,BrkFace,731.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,781.0,Unf,0.0,503.0,1284.0,GasA,Ex,Y,SBrkr,1310.0,1140.0,0.0,2450.0,1.0,0.0,2.0,,3.0,2.1819510434159888,Gd,15.177956801944864,Typ,1.0,TA,Attchd,1998.0,Fin,3.0,,TA,TA,Y,,,0.0,0.0,,0.0,,,,,5.0,2009.0,WD ,Normal,340000
2383.0,528110050,,RL,107.0,13891.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,,,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,,,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386.0,Unf,0.0,,,GasA,Ex,Y,SBrkr,2076.0,0.0,0.0,,1.0,0.0,,1.0,2.0,1.0,Ex,7.0,Typ,1.0,Gd,Attchd,2006.0,Fin,3.0,850.0,TA,TA,Y,216.0,,,0.0,0.0,0.0,,,,-1253.9693313195498,9.0,,New,Partial,465000
326.0,923205015,20.0,RL,,,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,,1344.0,GasA,Ex,Y,SBrkr,-555.0979682483915,0.0,-223.13665560791358,1344.0,0.0,,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Attchd,,Unf,2.0,686.0,TA,TA,Y,328.0,0.0,,,0.0,0.0,,,,,6.0,,WD ,Normal,166500
343.0,526351100,20.0,RL,85.0,,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,,,2105.2378384116378,Hip,CompShg,Plywood,Plywood,BrkFace,440.0,TA,TA,CBlock,TA,TA,No,LwQ,,Unf,0.0,590.0,,GasA,TA,Y,SBrkr,,0.0,0.0,1434.0,1.0,,2.0,0.0,4.0,1.0,TA,,Typ,1.0,Gd,Attchd,,RFn,2.0,,TA,TA,Y,80.0,21.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD ,Normal,157000
2211.0,909275030,90.0,RH,82.0,6270.0,Pave,,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5.0,6.0,,,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,,Unf,,717.0,1001.0,GasA,TA,N,FuseA,1001.0,1001.0,0.0,,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,Typ,0.0,,2Types,1949.0,Unf,3.0,871.0,TA,TA,Y,0.0,,0.0,,,0.0,,,,0.0,8.0,2007.0,WD ,Normal,145000
783.0,905325020,20.0,RL,,25095.0,Pave,,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,,,1968.0,2003.0,Flat,Tar&Grv,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1324.0,Unf,0.0,113.0,1437.0,GasA,Ex,Y,SBrkr,1473.0,0.0,0.0,,2.0,0.0,1.0,0.0,1.0,1.0,Ex,5.0,Typ,,Gd,Attchd,1869.7825742682028,Unf,,452.0,TA,TA,Y,0.0,48.0,0.0,0.0,60.0,0.0,,,,0.0,6.0,2009.0,WD ,Partial,143000
5950.31783923197,527105060,60.0,RL,60.0,8238.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,,,1853.8858250844148,1998.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,GLQ,700.0,Unf,0.0,113.0,,GasA,Ex,Y,SBrkr,813.0,712.0,0.0,1525.0,1.0,0.0,2.0,1.0,3.0,2.1819510434159888,TA,,Typ,1.0,TA,Attchd,,Fin,6.470895471140668,400.0,TA,TA,Y,421.0,333.4702546937445,0.0,0.0,0.0,,,,,0.0,5.0,,WD ,Normal,183500
300.0,909455040,,RM,35.0,3907.0,Pave,,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,,5.0,1989.0,1989.0,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,2836.133187882008,Unf,0.0,,1191.0,GasA,Gd,Y,SBrkr,,0.0,,1191.0,,0.0,,,,1.0,Gd,5.0,Typ,1.0,TA,Attchd,1989.0,Unf,2.0,531.0,TA,TA,Y,112.0,81.0,0.0,0.0,0.0,0.0,,,,0.0,,2010.0,WD ,Normal,162500
,528228415,120.0,RM,,3072.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2004.0,,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,,1375.0,GasA,Ex,Y,SBrkr,1414.0,,,,,,2.0,0.0,2.0,1.0,Gd,6.0,Typ,,TA,Attchd,,Fin,2.0,398.0,TA,TA,Y,,,0.0,0.0,0.0,0.0,,,,0.0,5.0,,WD ,Normal,178740
1996.0,902304040,70.0,RM,90.0,9900.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,-1.441833820124426,,,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,,,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,2846.6190801320727,1008.0,GasW,TA,Y,SBrkr,,,,2210.0,0.0,,2.0,0.0,5.0,,Fa,8.0,Typ,0.0,,Detchd,1930.0,Unf,1.0,205.0,Fa,TA,N,0.0,,0.0,0.0,0.0,0.0,,,,0.0,5.0,2007.0,WD ,Normal,117500
2178.0,908152260,,RL,74.0,,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,-1.441833820124426,5.0,,2007.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1125.0,1125.0,GasA,Gd,Y,SBrkr,,,,1125.0,,0.0,,1.0,,,TA,15.177956801944864,Typ,0.0,,Attchd,,Unf,,430.0,TA,TA,Y,80.0,64.0,,,0.0,0.0,,,,0.0,4.0,,New,Partial,155000
1563.0,911370540,-178.015893760329,RM,44.0,,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8.0,5.0,2004.0,2005.0,Hip,CompShg,CemntBd,CmentBd,Stone,,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,221.0,1594.0,GasA,Ex,Y,SBrkr,1646.0,0.0,0.0,1646.0,3.04696634796308,1.0,2.0,0.0,,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,2004.0,Fin,,482.0,TA,TA,Y,,53.0,,,155.0,,,,,,1.0,2008.0,WD ,Normal,275000
2230.0,909475070,20.0,RL,,32668.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6.0,3.0,1957.0,,Hip,CompShg,Wd Sdng,Stone,,,Gd,TA,PConc,TA,TA,No,Rec,1219.0,Unf,,,2035.0,GasA,TA,Y,SBrkr,2515.0,0.0,,2515.0,,0.0,3.0,0.0,4.0,2.0,TA,9.0,Maj1,2.0,TA,Attchd,1975.0,RFn,2.0,484.0,TA,TA,Y,0.0,0.0,200.0,0.0,0.0,-167.5295226762741,,,,0.0,,,WD ,Alloca,200624
1593.0,923204040,,RL,150.0,14137.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,4.0,5.0,1964.0,1964.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,TA,TA,CBlock,Gd,TA,Av,ALQ,,LwQ,247.0,88.0,,GasA,Gd,Y,SBrkr,,0.0,-223.13665560791358,1200.0,,,1.0,0.0,,1.0,TA,6.0,Typ,,,2Types,1964.0,Fin,,850.0,TA,TA,Y,0.0,119.0,,0.0,171.0,0.0,,,,,11.0,,ConLD,Normal,173000
221.0,905104210,,RL,70.0,8521.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,,5.0,1967.0,1967.0,Gable,CompShg,HdBoard,HdBoard,,859.8844378579166,TA,TA,CBlock,TA,TA,No,ALQ,2836.133187882008,Unf,0.0,70.0,912.0,GasA,TA,Y,SBrkr,912.0,0.0,,,0.0,,-0.8084437610167361,0.0,,1.0,TA,,Typ,1.0,Fa,Detchd,1974.0,Unf,1.0,336.0,TA,TA,Y,0.0,0.0,0.0,,0.0,,,MnPrv,,,5.0,2010.0,WD ,Normal,125000
1537.0,909281110,70.0,RL,100.0,9670.0,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8.0,,1935.0,,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,TA,PConc,TA,Fa,No,LwQ,,Unf,,398.0,608.0,GasA,TA,Y,SBrkr,,890.0,-223.13665560791358,1873.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,,Typ,2.0,Gd,Detchd,1935.0,Fin,,786.0,Fa,TA,Y,0.0,0.0,207.0,0.0,0.0,0.0,,,,0.0,,,WD ,Alloca,257076
931.0,909427200,,RL,80.0,14000.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6.0,8.0,1950.0,2004.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1092.0,1092.0,GasA,Ex,Y,SBrkr,1152.0,,0.0,1152.0,0.0,,1.0,0.0,3.0,,Gd,6.0,Typ,1.0,Gd,Attchd,,Unf,1.0,,TA,TA,Y,0.0,36.0,,0.0,0.0,0.0,,GdPrv,,,8.0,2009.0,WD ,Family,158500
5950.31783923197,528168030,60.0,RL,,51635.08094472114,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,,5.0,2003.0,2004.0,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1082.0,1082.0,GasA,Ex,Y,SBrkr,1105.0,1295.0,0.0,2400.0,0.0,0.0,,1.0,,2.1819510434159888,Gd,10.0,Typ,3.709327020859059,Gd,BuiltIn,2003.0,Fin,3.0,,TA,TA,Y,114.0,40.0,,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD ,Normal,290000
1345.0,903232090,50.0,RM,52.0,6240.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5.0,7.0,,1992.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1078.0,1078.0,GasA,TA,Y,SBrkr,1128.0,,,1573.0,0.0,0.0,2.0,,,1.0,TA,,Typ,1.0,Gd,Detchd,1930.0,Unf,2.0,360.0,TA,TA,P,,0.0,0.0,0.0,,0.0,,,,,,2008.0,WD ,Normal,162900
1376.0,904351280,190.0,RL,62.0,10106.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5.0,7.0,1940.0,1999.0,Gable,CompShg,Wd Sdng,Wd Sdng,,,TA,Gd,BrkTil,TA,TA,No,ALQ,,Rec,181.0,,644.0,GasA,Gd,Y,SBrkr,808.0,,0.0,1355.0,1.0,0.0,,0.0,,,TA,6.0,Typ,0.0,,,,,0.0,0.0,,,Y,,,,0.0,0.0,0.0,,,,0.0,9.0,2008.0,WD ,Normal,127500
